slug_country,tournament,leagueid,slug_torn,teamName,teamid,teamslug,teamorigin
ethiopia,Ethiopian Premier League,16601,premier-league,Ethiopian Medhin,448123,ethiopian-medhin,ethiopia
ethiopia,Ethiopian Premier League,16601,premier-league,Ethiopia Bunna,241957,ethiopia-bunna,ethiopia
ethiopia,Ethiopian Premier League,16601,premier-league,Bahir Dar Kenema FC,317333,bahir-dar-kenema-fc,ethiopia
ethiopia,Ethiopian Premier League,16601,premier-league,Hawassa City,274249,hawassa-city,ethiopia
ethiopia,Ethiopian Premier League,16601,premier-league,Sidama Bunna FC,315378,sidama-bunna-fc,ethiopia
ethiopia,Ethiopian Premier League,16601,premier-league,Wolaita Dicha FC,277540,wolaita-dicha-fc,ethiopia
ethiopia,Ethiopian Premier League,16601,premier-league,Arba Minch,241822,arbaminch,ethiopia
ethiopia,Ethiopian Premier League,16601,premier-league,Hadiya Hossana,338073,hadiya-hossana,ethiopia
ethiopia,Ethiopian Premier League,16601,premier-league,Saint George,94787,saint-george,ethiopia
ethiopia,Ethiopian Premier League,16601,premier-league,Mechal,258167,mekelakeya,ethiopia
ethiopia,Ethiopian Premier League,16601,premier-league,Ethiopia Nigd Bank,241821,ethiopia-nigd-bank,ethiopia
ethiopia,Ethiopian Premier League,16601,premier-league,Ethiopia Electricity,273369,ethiopia-electricity,ethiopia
ethiopia,Ethiopian Premier League,16601,premier-league,Dire Dawa,237728,dire-dawa,ethiopia
ethiopia,Ethiopian Premier League,16601,premier-league,Fasil Ketema,273370,fasil-ketema,ethiopia
ethiopia,Ethiopian Premier League,16601,premier-league,Mekelle 70  Enderta,274479,mekelle-70-enderta,ethiopia
ethiopia,Ethiopian Premier League,16601,premier-league,Adama City,237727,adama-city,ethiopia
ethiopia,Ethiopian Premier League,16601,premier-league,Shire Endaselassie FC,308073,shire-endaselassie-fc,ethiopia
ethiopia,Ethiopian Premier League,16601,premier-league,Welwalu Adigrat,274408,welwalu-adigrat,ethiopia
faroe-islands,Faroe Islands Premier League,673,premier-league,Klaksvíkar Ítróttarfelag,5194,klaksvikar-itrottarfelag,faroe-islands
faroe-islands,Faroe Islands Premier League,673,premier-league,NSÍ Runavík,5189,nsi-runavik,faroe-islands
faroe-islands,Faroe Islands Premier League,673,premier-league,HB Tórshavn,5187,havnar-boltfelag,faroe-islands
faroe-islands,Faroe Islands Premier League,673,premier-league,Víkingur Gøta,5193,vikingur-gota,faroe-islands
faroe-islands,Faroe Islands Premier League,673,premier-league,B36 Tórshavn,5185,b36-torshavn,faroe-islands
faroe-islands,Faroe Islands Premier League,673,premier-league,EB/Streymur,5260,ebstreymur,faroe-islands
faroe-islands,Faroe Islands Premier League,673,premier-league,B68 Toftir,5186,b68-toftir,faroe-islands
faroe-islands,Faroe Islands Premier League,673,premier-league,FC Suduroy,5192,fc-suduroy,faroe-islands
faroe-islands,Faroe Islands Premier League,673,premier-league,Tvøroyrar Bóltfelag,5191,tvoroyrar-boltfelag,faroe-islands
faroe-islands,Faroe Islands Premier League,673,premier-league,07 Vestur Sørvágur,36144,07-vestur-sorvagur,faroe-islands
fiji,Digicel Premier League,16437,digicel-premier-league,Rewa FC,246595,rewa-fc,fiji
fiji,Digicel Premier League,16437,digicel-premier-league,FC Labasa,371114,fc-labasa,fiji
fiji,Digicel Premier League,16437,digicel-premier-league,Lautoka FC,276667,lautoka-fc,fiji
fiji,Digicel Premier League,16437,digicel-premier-league,Navua FC,370088,navua-fc,fiji
fiji,Digicel Premier League,16437,digicel-premier-league,Ba Football Association,86732,ba-football-association,fiji
fiji,Digicel Premier League,16437,digicel-premier-league,Nadi FC,149160,nadi-fc,fiji
fiji,Digicel Premier League,16437,digicel-premier-league,Suva FC,193722,suva-fc,fiji
fiji,Digicel Premier League,16437,digicel-premier-league,Nadroga FC,374050,nadroga-fc,fiji
fiji,Digicel Premier League,16437,digicel-premier-league,Nasinu FC,370089,nasinu-fc,fiji
fiji,Digicel Premier League,16437,digicel-premier-league,Tavua FC,459809,tavua-fc,fiji
finland,Veikkausliiga,41,veikkausliiga,Inter Turku,2247,inter-turku,finland
finland,Veikkausliiga,41,veikkausliiga,Ilves,22386,ilves,finland
finland,Veikkausliiga,41,veikkausliiga,HJK,2242,hjk,finland
finland,Veikkausliiga,41,veikkausliiga,KuPS,2244,kups,finland
finland,Veikkausliiga,41,veikkausliiga,SJK,22395,sjk,finland
finland,Veikkausliiga,41,veikkausliiga,IF Gnistan,2271,gnistan,finland
finland,Veikkausliiga,41,veikkausliiga,VPS,2246,vps,finland
finland,Veikkausliiga,41,veikkausliiga,FF Jaro,2252,ff-jaro,finland
finland,Veikkausliiga,41,veikkausliiga,IFK Mariehamn,5058,ifk-mariehamn,finland
finland,Veikkausliiga,41,veikkausliiga,AC Oulu,5114,ac-oulu,finland
finland,Veikkausliiga,41,veikkausliiga,FC Haka,2240,fc-haka,finland
finland,Veikkausliiga,41,veikkausliiga,KTP,2255,ktp,finland
french-guiana,Regional 1,16733,honor-division,ASC Armire,1078167,asc-armire,french-guiana
french-guiana,Regional 1,16733,honor-division,Loyola OC,377848,loyola-oc,french-guiana
french-guiana,Regional 1,16733,honor-division,ASC Agouado,377849,asc-agouado,french-guiana
french-guiana,Regional 1,16733,honor-division,ASC Karib,1078162,asc-karib,french-guiana
french-guiana,Regional 1,16733,honor-division,Étoile de Matoury,184713,etoile-de-matoury,french-guiana
french-guiana,Regional 1,16733,honor-division,Aigles d'Or de Mana,939274,aigles-d-or-de-mana,french-guiana
french-guiana,Regional 1,16733,honor-division,Cosma Foot,1078177,cosma-foot,french-guiana
french-guiana,Regional 1,16733,honor-division,US Matoury,304021,us-de-matoury,french-guiana
french-guiana,Regional 1,16733,honor-division,ASC Le Geldar,377844,asc-le-geldar,french-guiana
french-guiana,Regional 1,16733,honor-division,ASC Rémire,377845,asc-remire,french-guiana
french-guiana,Regional 1,16733,honor-division,US Sinnamary,374813,us-sinnamary,french-guiana
french-guiana,Regional 1,16733,honor-division,CSC Cayenne,334233,csc-cayenne,french-guiana
french-guiana,Regional 1,16733,honor-division,Olympique de Cayenne,377851,olympique-de-cayenne,french-guiana
french-guiana,Regional 1,16733,honor-division,ASU Grand Santi,377843,asu-grand-santi,french-guiana
gabon,National Foot 1,18878,national-foot-1,AS Mangasport,191190,as-mangasport,gabon
gabon,National Foot 1,18878,national-foot-1,FC 105 Libreville,420093,fc-105-libreville,gabon
gabon,National Foot 1,18878,national-foot-1,ASO Stade Mandji,445553,as-stade-mandji,gabon
gabon,National Foot 1,18878,national-foot-1,AO Cercle Mbéri Sportif,305263,centre-mberi-sportif,gabon
gabon,National Foot 1,18878,national-foot-1,Vautour Club,458975,vautour-club,gabon
gabon,National Foot 1,18878,national-foot-1,Lambaréné AC,325654,lambarene-ac,gabon
gabon,National Foot 1,18878,national-foot-1,Union Sportive d'Oyem,420090,union-sportive-doyem,gabon
gabon,National Foot 1,18878,national-foot-1,AS Bouenguidi,371279,as-bouenguidi,gabon
gabon,National Foot 1,18878,national-foot-1,Union Sportive de Bitam,134308,union-sportive-de-bitam,gabon
gabon,National Foot 1,18878,national-foot-1,AS Dikaki,420094,as-dikaki,gabon
gabon,National Foot 1,18878,national-foot-1,Lozo Sports,420092,lozo-sports,gabon
gabon,National Foot 1,18878,national-foot-1,CF Mounana,246939,cf-mounana,gabon
gabon,National Foot 1,18878,national-foot-1,Centre Sportif de Bendje,458976,centre-sportif-de-bendje,gabon
gabon,National Foot 1,18878,national-foot-1,Stade Migoveen,420096,stade-migoveen,gabon
gabon,National Foot 1,18878,national-foot-1,Ogooue FC,1101943,ogooue-fc,gabon
gabon,National Foot 1,18878,national-foot-1,Oyem Athletic Club,1101944,oyem-athletic-club,gabon
gambia,GFF First Division,16610,gff-first-division,Real De Banjul,191565,real-de-banjul,gambia
gambia,GFF First Division,16610,gff-first-division,Fortune FC,310077,fortune-fc,gambia
gambia,GFF First Division,16610,gff-first-division,Falcons FC,336980,falcons-fc,gambia
gambia,GFF First Division,16610,gff-first-division,BST Galaxy,460902,bst-galaxy,gambia
gambia,GFF First Division,16610,gff-first-division,Bombada FC,273893,bombada-fc,gambia
gambia,GFF First Division,16610,gff-first-division,Brikama United FC,312641,brikama-united-fc,gambia
gambia,GFF First Division,16610,gff-first-division,Hart Academy FC,462434,hart-academy-fc,gambia
gambia,GFF First Division,16610,gff-first-division,Steve Biko FC,134302,steve-biko-fc,gambia
gambia,GFF First Division,16610,gff-first-division,Hawks FC,275756,hawks-fc,gambia
gambia,GFF First Division,16610,gff-first-division,TMT FA,462175,tmt-fa,gambia
gambia,GFF First Division,16610,gff-first-division,Gambian Dutch Lions,499130,gambian-dutch-lions,gambia
gambia,GFF First Division,16610,gff-first-division,Team Rhino FC,339869,team-rhino-fc,gambia
gambia,GFF First Division,16610,gff-first-division,Greater Tomorrow FC,398824,greater-tomorrow-fc,gambia
gambia,GFF First Division,16610,gff-first-division,Gambia Armed Forces,270288,gambia-armed-forces,gambia
gambia,GFF First Division,16610,gff-first-division,Banjul United FC,281680,banjul-united-fc,gambia
gambia,GFF First Division,16610,gff-first-division,Marimoo Pakfood FC,274023,marimoo-pakfood-fc,gambia
georgia,Erovnuli Liga,704,erovnuli-liga,FC Iberia 1999,116312,fc-iberia-1999,georgia
georgia,Erovnuli Liga,704,erovnuli-liga,FC Dila Gori,33819,fc-dila-gori,georgia
georgia,Erovnuli Liga,704,erovnuli-liga,Dinamo Tbilisi,5171,dinamo-tbilisi,georgia
georgia,Erovnuli Liga,704,erovnuli-liga,Dinamo Batumi,37297,dinamo-batumi,georgia
georgia,Erovnuli Liga,704,erovnuli-liga,FC Torpedo Kutaisi,5419,fc-torpedo-kutaisi,georgia
georgia,Erovnuli Liga,704,erovnuli-liga,FC Gagra,36865,fc-gagra,georgia
georgia,Erovnuli Liga,704,erovnuli-liga,FC Samgurali Tskhaltubo,44217,fc-samgurali-tskhaltubo,georgia
georgia,Erovnuli Liga,704,erovnuli-liga,Gareji,248920,gareji,georgia
georgia,Erovnuli Liga,704,erovnuli-liga,FC Telavi,254627,fc-telavi,georgia
georgia,Erovnuli Liga,704,erovnuli-liga,FC Kolkheti-1913 Poti,37302,fc-kolkheti-1913-poti,georgia
ghana,Ghana Premier League,1191,ghana-premier-league,Aduana Stars FC,42610,aduana-stars,ghana
ghana,Ghana Premier League,1191,ghana-premier-league,Asante Kotoko SC,41755,asante-kotoko-sc,ghana
ghana,Ghana Premier League,1191,ghana-premier-league,Basake Holy Stars FC,458755,basake-holy-stars-fc,ghana
ghana,Ghana Premier League,1191,ghana-premier-league,Bechem United,115787,bechem-united,ghana
ghana,Ghana Premier League,1191,ghana-premier-league,Berekum Chelsea,42611,berekum-chelsea,ghana
ghana,Ghana Premier League,1191,ghana-premier-league,Bibiani Gold Stars FC,396192,bibiani-gold-stars-fc,ghana
ghana,Ghana Premier League,1191,ghana-premier-league,Dreams,213969,dreams,ghana
ghana,Ghana Premier League,1191,ghana-premier-league,Eleven Wonders,274972,eleven-wonders,ghana
ghana,Ghana Premier League,1191,ghana-premier-league,Samartex,196369,samartex,ghana
ghana,Ghana Premier League,1191,ghana-premier-league,Heart of Lions,42613,heart-of-lions,ghana
ghana,Ghana Premier League,1191,ghana-premier-league,Accra Hearts of Oak,42614,accra-hearts-of-oak,ghana
ghana,Ghana Premier League,1191,ghana-premier-league,Hohoe United FC,505233,hohoe-united-fc,ghana
ghana,Ghana Premier League,1191,ghana-premier-league,Karela United,274973,karela-united,ghana
ghana,Ghana Premier League,1191,ghana-premier-league,Medeama,81951,medeama,ghana
ghana,Ghana Premier League,1191,ghana-premier-league,Nations FC,486320,nations-fc,ghana
ghana,Ghana Premier League,1191,ghana-premier-league,Swedru All Blacks,377885,swedru-all-blacks,ghana
ghana,Ghana Premier League,1191,ghana-premier-league,Vision FC,458766,vision-fc,ghana
ghana,Ghana Premier League,1191,ghana-premier-league,Young Apostles FC,406370,young-apostles-fc,ghana
gibraltar,Gibraltar Football League,1542,football-league,St Joseph's FC,126312,st-josephs-fc,gibraltar
gibraltar,Gibraltar Football League,1542,football-league,Lions Gibraltar,126306,lions-gibraltar,gibraltar
gibraltar,Gibraltar Football League,1542,football-league,Lynx FC,126308,lynx-fc,gibraltar
gibraltar,Gibraltar Football League,1542,football-league,Mons Calpe,232548,mons-calpe,gibraltar
gibraltar,Gibraltar Football League,1542,football-league,FC Hound Dogs,340572,fc-hound-dogs,gibraltar
gibraltar,Gibraltar Football League,1542,football-league,Glacis United,126302,glacis-united,gibraltar
gibraltar,Gibraltar Football League,1542,football-league,Europa FC,126298,europa-fc,gibraltar
gibraltar,Gibraltar Football League,1542,football-league,FC Bruno's Magpies,255156,fc-brunos-magpies,gibraltar
gibraltar,Gibraltar Football League,1542,football-league,Manchester 62,126310,manchester-62,gibraltar
gibraltar,Gibraltar Football League,1542,football-league,Lincoln Red Imps,126304,lincoln-red-imps,gibraltar
gibraltar,Gibraltar Football League,1542,football-league,Europa Point FC,232549,europa-point-fc,gibraltar
gibraltar,Gibraltar Football League,1542,football-league,College 1975 FC,325710,college-1975-fc,gibraltar
greece,Stoiximan Super League,185,stoiximan-super-league,Olympiacos FC,3245,olympiacos-fc,greece
greece,Stoiximan Super League,185,stoiximan-super-league,AEK Athens,3250,aek-athens,greece
greece,Stoiximan Super League,185,stoiximan-super-league,PAOK,3251,paok,greece
greece,Stoiximan Super League,185,stoiximan-super-league,APO Levadiakos,5063,levadiakos,greece
greece,Stoiximan Super League,185,stoiximan-super-league,APS Atromitos Athinon,5062,atromitos-athens,greece
greece,Stoiximan Super League,185,stoiximan-super-league,Panetolikos,7004,panetolikos,greece
greece,Stoiximan Super League,185,stoiximan-super-league,OFI Crete,3241,ofi-crete,greece
greece,Stoiximan Super League,185,stoiximan-super-league,Aris Thessaloniki,3252,aris-thessaloniki,greece
greece,Stoiximan Super League,185,stoiximan-super-league,Panathinaikos,3248,panathinaikos,greece
greece,Stoiximan Super League,185,stoiximan-super-league,AE Kifisia,120224,ae-kifisia-fc,greece
greece,Stoiximan Super League,185,stoiximan-super-league,AE Larisa,3265,ae-larisa,greece
greece,Stoiximan Super League,185,stoiximan-super-league,Asteras Aktor,6342,asteras-tripolis,greece
greece,Stoiximan Super League,185,stoiximan-super-league,MGS Panserraikos,6347,panserraikos,greece
greece,Stoiximan Super League,185,stoiximan-super-league,NPS Volos,267459,volos-nfc,greece
greenland,GrønlandsBANKEN GM,22632,gronlandsbanken-gm,G-44 Qeqertarsuaq,522961,g-44-qeqertarsuaq,greenland
greenland,GrønlandsBANKEN GM,22632,gronlandsbanken-gm,Inuit Timersoqatigiiffiat-79,522958,inuit-timersoqatigiiffiat-79,greenland
greenland,GrønlandsBANKEN GM,22632,gronlandsbanken-gm,B-67 Nuuk,522963,b-67-nuuk,greenland
greenland,GrønlandsBANKEN GM,22632,gronlandsbanken-gm,Nagtoralik-45,522959,nagtoralik-45,greenland
greenland,GrønlandsBANKEN GM,22632,gronlandsbanken-gm,Nuuk FC,1108735,nuuk-fc,greenland
greenland,GrønlandsBANKEN GM,22632,gronlandsbanken-gm,Kissaviarsuk-33,522960,kissaviarsuk-33,greenland
greenland,GrønlandsBANKEN GM,22632,gronlandsbanken-gm,T-41 Aasiaat,1108734,t-41-aasiaat,greenland
greenland,GrønlandsBANKEN GM,22632,gronlandsbanken-gm,Tugto FC,1108736,tugto-fc,greenland
grenada,Premier League,16948,premier-league,Paradise FCI,381880,paradise-fci,grenada
grenada,Premier League,16948,premier-league,St. John's SC,381877,st-johns-sc,grenada
grenada,Premier League,16948,premier-league,Hurricanes SC,381882,hurricanes-sc,grenada
grenada,Premier League,16948,premier-league,SAB Spartans SC,381878,sab-spartans-sc,grenada
grenada,Premier League,16948,premier-league,Saint David's FC,1096050,saint-davids-fc,grenada
grenada,Premier League,16948,premier-league,FC Camerhogne,381886,fc-camerhogne,grenada
grenada,Premier League,16948,premier-league,Hard Rock FC,381883,hard-rock-fc,grenada
grenada,Premier League,16948,premier-league,Queen's Park Rangers,381879,queens-park-rangers,grenada
grenada,Premier League,16948,premier-league,North Stars FC,1096051,north-stars-fc,grenada
grenada,Premier League,16948,premier-league,Shamrock SC,520939,shamrock-fc,grenada
guadeloupe,Régionale 1,19945,regionale-1,Arsenal Club,498147,arsenal-club,guadeloupe
guadeloupe,Régionale 1,19945,regionale-1,Sporting Club Baie-Mahault,463080,sporting-club-baie-mahault,guadeloupe
guadeloupe,Régionale 1,19945,regionale-1,AO Gourbeyrienne,463088,ao-gourbeyrienne,guadeloupe
guadeloupe,Régionale 1,19945,regionale-1,AS Gosier,463087,as-gosier,guadeloupe
guadeloupe,Régionale 1,19945,regionale-1,AS Moule,498161,as-moule,guadeloupe
guadeloupe,Régionale 1,19945,regionale-1,L'Etoile de Morne-à-L'eau,84391,letoile-de-morne-a-leau,guadeloupe
guadeloupe,Régionale 1,19945,regionale-1,Jeunesse Évolution,334197,jeunesse-evolution,guadeloupe
guadeloupe,Régionale 1,19945,regionale-1,Siroco Les Abymes,183325,siroco-les-abymes,guadeloupe
guadeloupe,Régionale 1,19945,regionale-1,CS Moulien,210896,cs-moulien,guadeloupe
guadeloupe,Régionale 1,19945,regionale-1,La Gauloise,463082,la-gauloise,guadeloupe
guadeloupe,Régionale 1,19945,regionale-1,Stade Lamentinois,463079,stade-lamentinois,guadeloupe
guadeloupe,Régionale 1,19945,regionale-1,Dynamo Le Moule,463084,dynamo-le-moule,guadeloupe
guadeloupe,Régionale 1,19945,regionale-1,CA Marquisat,498148,ca-marquisat,guadeloupe
guadeloupe,Régionale 1,19945,regionale-1,Cerfa FC,463086,cerfa-fc,guadeloupe
guam,Budweiser G-League,20210,budweiser-g-league,NAPA Rovers,504828,napa-rovers,guam
guam,Budweiser G-League,20210,budweiser-g-league,Wings FC,469006,wings-fc,guam
guam,Budweiser G-League,20210,budweiser-g-league,Bank of Guam Strykers FC,469003,bank-of-guam-strykers-fc,guam
guam,Budweiser G-League,20210,budweiser-g-league,Quality Distributors,469005,quality-distributors,guam
guam,Budweiser G-League,20210,budweiser-g-league,Sidekick SC,504823,sidekick-sc,guam
guam,Budweiser G-League,20210,budweiser-g-league,U16 National Academy,1093069,u16-national-academy,guam
guam,Budweiser G-League,20210,budweiser-g-league,Guam Shipyard,303811,guam-shipyard,guam
guam,Budweiser G-League,20210,budweiser-g-league,Southern Cobras,504826,southern-cobras,guam
guam,Budweiser G-League,20210,budweiser-g-league,Southern Heat,504829,southern-heat,guam
